gid,season,week,gameday,game_type,team,opp,pts,pts_allowed,is_home,plays,pr_all,proe,proe_fastr,expl_off,expl20_off,expl_off_n,epa_off,succ_off,spp_neut,spp_neut_n,spp_neut_run,spp_neut_run_n,plays_neut,pr_neut,nh_neut,proe_neut,pr_wp,def_plays,expl_def,expl20_def,epa_def,succ_def,pts_off,drives,ppd
2023_12_LA_ARI,2023,12,2023-11-26,REG,LA,ARI,37.0,14.0,0,66,0.5,-0.7880629339252185,-2.635729087121559,0.10606060606060606,0.09090909090909091,7,0.3348599183290731,0.5606060606060606,34.55555555555556,27,38.15384615384615,13,32.0,0.5625,0.15625,-1.9912108430299185,0.6,66,0.07575757575757576,0.045454545454545456,-0.1384552957480188,0.3787878787878788,37.0,10,3.7
2023_12_LA_ARI,2023,12,2023-11-26,REG,ARI,LA,14.0,37.0,1,66,0.7575757575757576,6.370217167705356,1.9193765707314014,0.07575757575757576,0.045454545454545456,5,-0.1384552957480188,0.3787878787878788,26.470588235294116,17,31.5,6,22.0,0.5909090909090909,0.045454545454545456,9.810121376523579,0.6086956521739131,66,0.10606060606060606,0.09090909090909091,0.3348599183290731,0.5606060606060606,14.0,11,1.2727272727272727
2023_12_NE_NYG,2023,12,2023-11-26,REG,NE,NYG,7.0,10.0,0,68,0.5441176470588235,-10.158319212110909,-9.594919488710516,0.058823529411764705,0.0,4,-0.163918993335001,0.4117647058823529,34.875,40,40.35294117647059,17,47.0,0.5957446808510638,0.0,-1.4602224142459208,0.5882352941176471,49,0.10204081632653061,0.061224489795918366,-0.24232583341528338,0.30612244897959184,7.0,12,0.5833333333333334
2023_12_NE_NYG,2023,12,2023-11-26,REG,NYG,NE,10.0,7.0,1,49,0.6326530612244898,6.223878966958147,2.7967191472345467,0.10204081632653061,0.061224489795918366,5,-0.24232583341528338,0.30612244897959184,33.2,25,36.54545454545455,11,33.0,0.5757575757575758,0.0,0.3692287805253728,0.631578947368421,68,0.058823529411764705,0.0,-0.163918993335001,0.4117647058823529,10.0,12,0.8333333333333334
2023_12_NO_ATL,2023,12,2023-11-26,REG,NO,ATL,15.0,24.0,0,66,0.5909090909090909,-11.183279317357348,-10.18345852692922,0.13636363636363635,0.09090909090909091,9,-0.044506588660492695,0.4696969696969697,31.86046511627907,43,35.5,22,51.0,0.5490196078431373,0.058823529411764705,-10.63595769752078,0.5510204081632653,61,0.21311475409836064,0.04918032786885246,0.05104963398402192,0.47540983606557374,15.0,10,1.5
2023_12_NO_ATL,2023,12,2023-11-26,REG,ATL,NO,24.0,15.0,1,61,0.3442622950819672,-10.73924044375039,-16.276139252987065,0.21311475409836064,0.04918032786885246,13,0.05104963398402192,0.47540983606557374,32.464285714285715,28,35.470588235294116,17,34.0,0.4117647058823529,0.029411764705882353,-6.432693375254919,0.39473684210526316,66,0.13636363636363635,0.09090909090909091,-0.044506588660492695,0.4696969696969697,18.0,9,2.0
2023_12_PIT_CIN,2023,12,2023-11-26,REG,PIT,CIN,16.0,10.0,0,65,0.5384615384615384,-5.346041591429567,-4.193461445661692,0.1076923076923077,0.09230769230769231,7,0.07946452581377549,0.46153846153846156,37.5,38,39.89473684210526,19,44.0,0.5227272727272727,0.022727272727272728,-8.775697715098106,0.54,40,0.1,0.1,-0.15613913311285393,0.35,16.0,10,1.6
2023_12_PIT_CIN,2023,12,2023-11-26,REG,CIN,PIT,10.0,16.0,1,40,0.75,14.006212889327287,11.967833414673805,0.1,0.1,4,-0.15613913311285393,0.35,36.0,21,41.55555555555556,9,28.0,0.6428571428571429,0.0,12.653449395777074,0.6785714285714286,65,0.1076923076923077,0.09230769230769231,0.07946452581377549,0.46153846153846156,10.0,10,1.0
2023_12_TB_IND,2023,12,2023-11-26,REG,TB,IND,20.0,27.0,0,56,0.6607142857142857,-3.2130795495728743,-1.2771415125046457,0.14285714285714285,0.07142857142857142,8,-0.08423193042463568,0.4642857142857143,32.888888888888886,18,40.333333333333336,9,23.0,0.5652173913043478,0.0,-3.293298115204425,0.5833333333333334,69,0.11594202898550725,0.028985507246376812,0.08095579419225274,0.4927536231884058,20.0,10,2.0
2023_12_TB_IND,2023,12,2023-11-26,REG,IND,TB,27.0,20.0,1,69,0.6231884057971014,17.272362705902253,6.662135711614637,0.11594202898550725,0.028985507246376812,8,0.08095579419225274,0.4927536231884058,28.096774193548388,31,38.0,9,36.0,0.6944444444444444,0.3333333333333333,23.642593415101828,0.7391304347826086,56,0.14285714285714285,0.07142857142857142,-0.08423193042463568,0.4642857142857143,27.0,11,2.4545454545454546
2023_12_CHI_MIN,2023,12,2023-11-27,REG,CHI,MIN,12.0,10.0,0,65,0.6153846153846154,-2.431213758033559,1.2940167005245502,0.1076923076923077,0.06153846153846154,7,-0.12092265004090065,0.36923076923076925,35.717948717948715,39,39.9375,16,47.0,0.6382978723404256,0.02127659574468085,-0.6781969235721091,0.6382978723404256,51,0.0784313725490196,0.058823529411764705,-0.5115122717537043,0.29411764705882354,12.0,10,1.2
2023_12_CHI_MIN,2023,12,2023-11-27,REG,MIN,CHI,10.0,12.0,1,51,0.6666666666666666,2.9646372715390203,-0.07925229329688877,0.0784313725490196,0.058823529411764705,4,-0.5115122717537043,0.29411764705882354,36.56521739130435,23,38.0,10,29.0,0.6551724137931034,0.06896551724137931,6.748746460432799,0.6857142857142857,65,0.1076923076923077,0.06153846153846154,-0.12092265004090065,0.36923076923076925,10.0,11,0.9090909090909091
2023_13_SEA_DAL,2023,13,2023-11-30,REG,SEA,DAL,35.0,41.0,0,63,0.6507936507936508,4.096291045321349,0.14174852579359024,0.07936507936507936,0.06349206349206349,5,0.1319885657045118,0.4444444444444444,32.40909090909091,22,36.90909090909091,11,27.0,0.5555555555555556,0.07407407407407407,-4.202252753930467,0.6,78,0.05128205128205128,0.02564102564102564,0.17725046138628708,0.5,35.0,10,3.5
2023_13_SEA_DAL,2023,13,2023-11-30,REG,DAL,SEA,41.0,35.0,1,78,0.5897435897435898,4.424745486769678,1.9280022421440521,0.05128205128205128,0.02564102564102564,4,0.17725046138628708,0.5,31.254901960784313,51,34.0,21,57.0,0.6140350877192983,0.03508771929824561,7.320494581481399,0.6,63,0.07936507936507936,0.06349206349206349,0.1319885657045118,0.4444444444444444,41.0,10,4.1
2023_13_ARI_PIT,2023,13,2023-12-03,REG,ARI,PIT,24.0,10.0,0,60,0.4166666666666667,-13.781043772070603,-11.903053149580956,0.08333333333333333,0.03333333333333333,5,0.03809573249114291,0.35,29.92,25,35.93333333333333,15,32.0,0.46875,0.03125,-10.700902869438732,0.5588235294117647,57,0.10526315789473684,0.05263157894736842,-0.09221512000953318,0.47368421052631576,24.0,10,2.4
2023_13_ARI_PIT,2023,13,2023-12-03,REG,PIT,ARI,10.0,24.0,1,57,0.47368421052631576,-14.014275049653879,-14.064164956410727,0.10526315789473684,0.05263157894736842,6,-0.09221512000953318,0.47368421052631576,34.892857142857146,28,37.833333333333336,18,36.0,0.3611111111111111,0.05555555555555555,-17.232926388051055,0.3611111111111111,60,0.08333333333333333,0.03333333333333333,0.03809573249114291,0.35,10.0,10,1.0
2023_13_ATL_NYJ,2023,13,2023-12-03,REG,ATL,NYJ,13.0,8.0,0,63,0.47619047619047616,-10.48590509410772,-17.476274025818658,0.031746031746031744,0.015873015873015872,2,-0.22768282893642075,0.30158730158730157,33.515151515151516,33,37.72727272727273,22,42.0,0.42857142857142855,0.0,-17.137126315646363,0.4897959183673469,67,0.05970149253731343,0.04477611940298507,-0.34924504313876686,0.2537313432835821,13.0,14,0.9285714285714286
2023_13_ATL_NYJ,2023,13,2023-12-03,REG,NYJ,ATL,8.0,13.0,1,67,0.6268656716417911,-3.728782720986999,-8.106120130909023,0.05970149253731343,0.04477611940298507,4,-0.34924504313876686,0.2537313432835821,31.71875,32,39.125,16,41.0,0.5853658536585366,0.0,0.11298118277952016,0.5777777777777777,63,0.031746031746031744,0.015873015873015872,-0.22768282893642075,0.30158730158730157,6.0,13,0.46153846153846156
2023_13_CAR_TB,2023,13,2023-12-03,REG,CAR,TB,18.0,21.0,0,70,0.5,-15.464182238786037,-14.495790782182112,0.05714285714285714,0.04285714285714286,4,-0.08558960970233236,0.45714285714285713,31.62162162162162,37,39.0,20,47.0,0.48936170212765956,0.0,-10.597472195675271,0.5185185185185185,56,0.125,0.07142857142857142,-0.045349389956494894,0.30357142857142855,18.0,13,1.3846153846153846
2023_13_CAR_TB,2023,13,2023-12-03,REG,TB,CAR,21.0,18.0,1,56,0.5357142857142857,1.5792499905870567,-6.700954133910792,0.125,0.07142857142857142,7,-0.045349389956494894,0.30357142857142855,29.607142857142858,28,38.25,16,39.0,0.5384615384615384,0.0,-2.914349401615893,0.5813953488372093,70,0.05714285714285714,0.04285714285714286,-0.08558960970233236,0.45714285714285713,21.0,13,1.6153846153846154
2023_13_CLE_LA,2023,13,2023-12-03,REG,CLE,LA,19.0,36.0,0,69,0.6666666666666666,-1.891073905954349,2.911869922409887,0.10144927536231885,0.07246376811594203,7,-0.09596306305276736,0.42028985507246375,32.38461538461539,39,41.642857142857146,14,49.0,0.673469387755102,0.0,3.5454368783272265,0.6595744680851063,61,0.11475409836065574,0.08196721311475409,0.1179723458215971,0.4262295081967213,19.0,12,1.5833333333333333
2023_13_CLE_LA,2023,13,2023-12-03,REG,LA,CLE,36.0,19.0,1,61,0.6065573770491803,12.675681877322042,-1.4814392892552204,0.11475409836065574,0.08196721311475409,7,0.1179723458215971,0.4262295081967213,33.0,26,42.54545454545455,11,36.0,0.6388888888888888,0.1111111111111111,15.38829729447953,0.6808510638297872,69,0.10144927536231885,0.07246376811594203,-0.09596306305276736,0.42028985507246375,34.0,13,2.6153846153846154
2023_13_DEN_HOU,2023,13,2023-12-03,REG,DEN,HOU,17.0,22.0,0,58,0.5,-15.918627753893382,-8.41135603600535,0.08620689655172414,0.05172413793103448,5,-0.21624920646151283,0.43103448275862066,23.5,4,40.0,2,7.0,0.5714285714285714,0.42857142857142855,-2.3780670976779237,0.45454545454545453,63,0.12698412698412698,0.09523809523809523,-0.05417149325648754,0.3492063492063492,17.0,13,1.3076923076923077
2023_13_DEN_HOU,2023,13,2023-12-03,REG,HOU,DEN,22.0,17.0,1,63,0.5396825396825397,6.377817302044704,-4.412166221487906,0.12698412698412698,0.09523809523809523,8,-0.05417149325648754,0.3492063492063492,31.5,20,34.3,10,25.0,0.52,0.08,7.145729338735254,0.52,58,0.08620689655172414,0.05172413793103448,-0.21624920646151283,0.43103448275862066,22.0,13,1.6923076923076923
2023_13_DET_NO,2023,13,2023-12-03,REG,DET,NO,33.0,28.0,0,55,0.4909090909090909,-7.178575647012285,-13.093524950521964,0.12727272727272726,0.09090909090909091,7,0.1540256314176032,0.38181818181818183,35.38461538461539,13,38.44444444444444,9,16.0,0.3125,0.0,-22.220767035339538,0.3125,66,0.10606060606060606,0.09090909090909091,-0.03622228647652788,0.45454545454545453,33.0,12,2.75
2023_13_DET_NO,2023,13,2023-12-03,REG,NO,DET,28.0,33.0,1,66,0.4696969696969697,-7.760306504727086,-16.691169820048593,0.10606060606060606,0.09090909090909091,7,-0.03622228647652788,0.45454545454545453,,0,,0,1.0,1.0,0.0,65.36814831539878,0.3333333333333333,55,0.12727272727272726,0.09090909090909091,0.1540256314176032,0.38181818181818183,28.0,12,2.3333333333333335
2023_13_IND_TEN,2023,13,2023-12-03,REG,IND,TEN,31.0,28.0,0,68,0.6764705882352942,8.833997916629984,8.724825462298607,0.058823529411764705,0.058823529411764705,4,-0.01090840195705578,0.4264705882352941,30.28125,32,36.857142857142854,14,39.0,0.5897435897435898,0.1282051282051282,0.8885733365935037,0.660377358490566,80,0.0875,0.0625,0.0308100599814912,0.4125,25.0,14,1.7857142857142858
2023_13_IND_TEN,2023,13,2023-12-03,REG,TEN,IND,28.0,31.0,1,80,0.4875,-7.676122617232532,-10.698112566024065,0.0875,0.0625,7,0.0308100599814912,0.4125,32.857142857142854,35,39.391304347826086,23,44.0,0.4318181818181818,0.06818181818181818,-11.695894667556344,0.425531914893617,68,0.058823529411764705,0.058823529411764705,-0.01090840195705578,0.4264705882352941,26.0,15,1.7333333333333334
2023_13_KC_GB,2023,13,2023-12-03,REG,KC,GB,19.0,27.0,0,61,0.5901639344262295,-6.129428384471621,-1.7247006297111511,0.11475409836065574,0.06557377049180328,7,0.1735720949910212,0.4918032786885246,32.94736842105263,19,29.333333333333332,9,22.0,0.5454545454545454,0.045454545454545456,0.09510785797502744,0.42857142857142855,63,0.09523809523809523,0.06349206349206349,0.30279747643761384,0.49206349206349204,19.0,8,2.375
2023_13_KC_GB,2023,13,2023-12-03,REG,GB,KC,27.0,19.0,1,63,0.6031746031746031,16.44260330245833,9.524504107142251,0.09523809523809523,0.06349206349206349,6,0.30279747643761384,0.49206349206349204,38.48,25,39.25,12,29.0,0.5517241379310345,0.034482758620689655,8.850838569681871,0.5714285714285714,61,0.11475409836065574,0.06557377049180328,0.1735720949910212,0.4918032786885246,27.0,7,3.857142857142857
2023_13_LAC_NE,2023,13,2023-12-03,REG,LAC,NE,6.0,0.0,0,59,0.6271186440677966,10.779735627408542,6.238219912274409,0.05084745762711865,0.05084745762711865,3,-0.14786571430826026,0.4067796610169492,29.5,34,36.416666666666664,12,41.0,0.6585365853658537,0.0975609756097561,8.249835761624079,0.6666666666666666,62,0.06451612903225806,0.06451612903225806,-0.27462989578658203,0.3870967741935484,6.0,11,0.5454545454545454
2023_13_LAC_NE,2023,13,2023-12-03,REG,NE,LAC,0.0,6.0,1,62,0.4838709677419355,-14.118723733738753,-9.620468006018669,0.06451612903225806,0.06451612903225806,4,-0.27462989578658203,0.3870967741935484,32.13157894736842,38,37.26086956521739,23,46.0,0.45652173913043476,0.1956521739130435,-10.271705307853097,0.4489795918367347,59,0.05084745762711865,0.05084745762711865,-0.14786571430826026,0.4067796610169492,0.0,11,0.0
2023_13_MIA_WAS,2023,13,2023-12-03,REG,MIA,WAS,45.0,15.0,0,59,0.423728813559322,-7.4174112392380245,-11.339393561169253,0.1016949152542373,0.06779661016949153,6,0.409192491588214,0.5084745762711864,35.5,8,42.333333333333336,3,10.0,0.7,0.0,8.801138952818068,0.6,55,0.10909090909090909,0.07272727272727272,-0.17663887556606941,0.2909090909090909,39.0,9,4.333333333333333
2023_13_MIA_WAS,2023,13,2023-12-03,REG,WAS,MIA,15.0,45.0,1,55,0.4909090909090909,-12.864197971950102,-11.31482485819746,0.10909090909090909,0.07272727272727272,6,-0.17663887556606941,0.2909090909090909,31.11111111111111,9,40.5,4,11.0,0.6363636363636364,0.0,4.98659969681353,0.6,59,0.1016949152542373,0.06779661016949153,0.409192491588214,0.5084745762711864,15.0,11,1.3636363636363635
2023_13_SF_PHI,2023,13,2023-12-03,REG,SF,PHI,42.0,19.0,0,56,0.5178571428571429,4.607113718297243,1.0692938497023923,0.19642857142857142,0.08928571428571429,11,0.529724167911419,0.6071428571428571,35.0,26,40.0,9,33.0,0.6363636363636364,0.0,12.32034649095131,0.6129032258064516,70,0.04285714285714286,0.04285714285714286,0.06039534426383419,0.34285714285714286,42.0,9,4.666666666666667
2023_13_SF_PHI,2023,13,2023-12-03,REG,PHI,SF,19.0,42.0,1,70,0.7428571428571429,5.562596525660733,9.869187120078266,0.04285714285714286,0.04285714285714286,3,0.06039534426383419,0.34285714285714286,31.88888888888889,27,40.57142857142857,7,31.0,0.7419354838709677,0.12903225806451613,12.398309152944561,0.7419354838709677,56,0.19642857142857142,0.08928571428571429,0.529724167911419,0.6071428571428571,19.0,9,2.111111111111111
2023_13_CIN_JAX,2023,13,2023-12-04,REG,CIN,JAX,34.0,31.0,0,72,0.5694444444444444,-7.3929699373072815,-1.6309153495563402,0.1111111111111111,0.08333333333333333,8,0.19447215601804066,0.5138888888888888,36.903225806451616,31,39.583333333333336,12,38.0,0.6578947368421053,0.02631578947368421,4.42286466613955,0.6046511627906976,68,0.1323529411764706,0.08823529411764706,0.18604210767038096,0.4852941176470588,34.0,12,2.8333333333333335
2023_13_CIN_JAX,2023,13,2023-12-04,REG,JAX,CIN,31.0,34.0,1,68,0.6323529411764706,7.894143711094193,3.5786842817769333,0.1323529411764706,0.08823529411764706,9,0.18604210767038096,0.4852941176470588,35.588235294117645,34,39.0,16,41.0,0.5365853658536586,0.0,3.707227330628057,0.5609756097560976,72,0.1111111111111111,0.08333333333333333,0.19447215601804066,0.5138888888888888,31.0,11,2.8181818181818183
2023_14_NE_PIT,2023,14,2023-12-07,REG,NE,PIT,21.0,18.0,0,55,0.5454545454545454,0.9456824259077973,2.6302747428417206,0.09090909090909091,0.05454545454545454,5,-0.05932960258479315,0.32727272727272727,28.5,14,36.833333333333336,6,18.0,0.6666666666666666,0.0,5.072727654459107,0.6818181818181818,66,0.07575757575757576,0.045454545454545456,-0.3059086544382521,0.3939393939393939,21.0,13,1.6153846153846154
2023_14_NE_PIT,2023,14,2023-12-07,REG,PIT,NE,18.0,21.0,1,66,0.5909090909090909,-1.3488700826291224,-3.7920187299068155,0.07575757575757576,0.045454545454545456,5,-0.3059086544382521,0.3939393939393939,35.63636363636363,11,38.25,8,14.0,0.42857142857142855,0.0,-11.009703831957339,0.4444444444444444,55,0.09090909090909091,0.05454545454545454,-0.05932960258479315,0.32727272727272727,18.0,14,1.2857142857142858
2023_14_BUF_KC,2023,14,2023-12-10,REG,BUF,KC,20.0,17.0,0,70,0.6285714285714286,4.115929508029595,6.774366923740932,0.1,0.05714285714285714,7,0.01806460304745864,0.4142857142857143,31.862068965517242,29,39.642857142857146,14,37.0,0.5675675675675675,0.0,1.0933415062559602,0.65,62,0.06451612903225806,0.04838709677419355,-0.05713788338026805,0.5,20.0,11,1.8181818181818181
2023_14_BUF_KC,2023,14,2023-12-10,REG,KC,BUF,17.0,20.0,1,62,0.7096774193548387,9.553201111246404,6.579631879445045,0.06451612903225806,0.04838709677419355,4,-0.05713788338026805,0.5,24.470588235294116,17,32.42857142857143,7,21.0,0.6666666666666666,0.0,14.497275346926282,0.6470588235294118,70,0.1,0.05714285714285714,0.01806460304745864,0.4142857142857143,17.0,10,1.7
2023_14_CAR_NO,2023,14,2023-12-10,REG,CAR,NO,6.0,28.0,0,79,0.5063291139240507,-19.54977130391124,-12.381234878226172,0.10126582278481013,0.0379746835443038,8,-0.32672463587772066,0.35443037974683544,34.12,25,39.421052631578945,19,31.0,0.3225806451612903,0.03225806451612903,-29.638330771381693,0.3333333333333333,50,0.06,0.02,-0.19093744698670215,0.44,6.0,12,0.5
2023_14_CAR_NO,2023,14,2023-12-10,REG,NO,CAR,28.0,6.0,1,50,0.54,10.54076728182346,-1.9729340076446533,0.06,0.02,3,-0.19093744698670215,0.44,35.17391304347826,23,38.0,15,28.0,0.42857142857142855,0.0,-1.3300786793507573,0.44,79,0.10126582278481013,0.0379746835443038,-0.32672463587772066,0.35443037974683544,22.0,11,2.0
2023_14_DEN_LAC,2023,14,2023-12-10,REG,DEN,LAC,24.0,7.0,0,63,0.5555555555555556,6.529350539776078,-0.025597746883119856,0.06349206349206349,0.047619047619047616,4,-0.049338054764946834,0.4126984126984127,33.63157894736842,19,35.5,10,25.0,0.56,0.16,2.119812351110649,0.59375,67,0.04477611940298507,0.04477611940298507,-0.4709905661927508,0.373134328358209,24.0,13,1.8461538461538463
2023_14_DEN_LAC,2023,14,2023-12-10,REG,LAC,DEN,7.0,24.0,1,67,0.7164179104477612,8.258436291146035,1.4846439014619857,0.04477611940298507,0.04477611940298507,3,-0.4709905661927508,0.373134328358209,29.16,25,37.0,9,31.0,0.7096774193548387,0.06451612903225806,14.486529117112504,0.6341463414634146,63,0.06349206349206349,0.047619047619047616,-0.049338054764946834,0.4126984126984127,7.0,12,0.5833333333333334
2023_14_DET_CHI,2023,14,2023-12-10,REG,DET,CHI,13.0,28.0,0,63,0.6190476190476191,-9.133884638853928,-13.065943429394373,0.09523809523809523,0.031746031746031744,6,-0.1476562321250741,0.4126984126984127,30.4375,16,36.5,8,22.0,0.5454545454545454,0.0,-10.924171840764961,0.5348837209302325,65,0.13846153846153847,0.046153846153846156,0.042477918178091385,0.3230769230769231,13.0,11,1.1818181818181819
2023_14_DET_CHI,2023,14,2023-12-10,REG,CHI,DET,28.0,13.0,1,65,0.5692307692307692,4.080509136687002,4.355337328161113,0.13846153846153847,0.046153846153846156,9,0.042477918178091385,0.3230769230769231,32.457142857142856,35,38.6,15,43.0,0.6046511627906976,0.046511627906976744,3.6570177054647925,0.6190476190476191,63,0.09523809523809523,0.031746031746031744,-0.1476562321250741,0.4126984126984127,28.0,12,2.3333333333333335
2023_14_HOU_NYJ,2023,14,2023-12-10,REG,HOU,NYJ,6.0,30.0,0,52,0.6346153846153846,-9.966327649627498,-8.923032364019981,0.07692307692307693,0.038461538461538464,4,-0.5272716430498314,0.25,37.31578947368421,19,41.54545454545455,11,25.0,0.56,0.0,-11.99302584348138,0.5483870967741935,65,0.12307692307692308,0.07692307692307693,-0.006837021773824168,0.38461538461538464,6.0,13,0.46153846153846156
2023_14_HOU_NYJ,2023,14,2023-12-10,REG,NYJ,HOU,30.0,6.0,1,65,0.6153846153846154,14.329287845374672,9.09460611641407,0.12307692307692308,0.07692307692307693,8,-0.006837021773824168,0.38461538461538464,36.45454545454545,33,41.46153846153846,13,41.0,0.6585365853658537,0.0,12.632283560403078,0.6857142857142857,52,0.07692307692307693,0.038461538461538464,-0.5272716430498314,0.25,30.0,13,2.3076923076923075
